otu_id,mean_abundance,occurrence,taxonomy_0,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,predicted_occurrence,lower_conf_int,upper_conf_int
80866,8.790043531644157e-05,0.12352941176470589,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Delftia,s__acidovorans,0.05151008545932967,0.032626278748787166,0.08041511267140014
2020412,8.790043531644157e-05,0.13529411764705881,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. ANAM02,0.05151008545932967,0.032626278748787166,0.08041511267140014
747,8.790043531644157e-05,0.1588235294117647,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Pasteurella,s__multocida,0.05151008545932967,0.032626278748787166,0.08041511267140014
158500,8.790043531644157e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__resinovorum,0.05151008545932967,0.032626278748787166,0.08041511267140014
47763,8.929568032146445e-05,0.16176470588235295,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__lydicus,0.052335092568782327,0.03327176350370416,0.08140120787880634
331696,9.069092532648732e-05,0.16176470588235295,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,s__taiwanensis,0.05316027592890926,0.033918893722727134,0.0823860061852464
1378,9.069092532648732e-05,0.12352941176470589,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__Gemella,s__,0.05316027592890926,0.033918893722727134,0.0823860061852464
1866885,9.208617033151022e-05,0.14705882352941177,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__,0.05398563309678328,0.03456763714300602,0.08336953502230167
1938607,9.348141533653309e-05,0.13823529411764707,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. LM7,0.05481116163410682,0.035217962572467884,0.08435182075993221
31989,9.348141533653309e-05,0.1676470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__,s__,0.05481116163410682,0.035217962572467884,0.08435182075993221
114616,9.348141533653309e-05,0.1588235294117647,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__nodulans,0.05481116163410682,0.035217962572467884,0.08435182075993221
1275,9.348141533653309e-05,0.11176470588235295,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__rosea,0.05481116163410682,0.035217962572467884,0.08435182075993221
931866,9.487666034155598e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__ottawaense,0.055636859107212056,0.035869839837129214,0.0853328887591646
1335,9.487666034155598e-05,0.10882352941176471,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__equinus,0.055636859107212056,0.035869839837129214,0.0853328887591646
486398,9.487666034155598e-05,0.16176470588235295,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__sp. S3,0.055636859107212056,0.035869839837129214,0.0853328887591646
2492837,9.627190534657885e-05,0.15294117647058825,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. C8-2,0.05646272308706124,0.03652323973170976,0.08631276342147892
2049,9.627190534657885e-05,0.12941176470588237,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__,s__,0.05646272308706124,0.03652323973170976,0.08631276342147892
1063,9.627190534657885e-05,0.18529411764705883,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__sphaeroides,0.05646272308706124,0.03652323973170976,0.08631276342147892
340146,9.627190534657885e-05,0.15588235294117647,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__Exiguobacterium,s__mexicanum,0.05646272308706124,0.03652323973170976,0.08631276342147892
358,9.766715035160173e-05,0.17647058823529413,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__tumefaciens,0.057288751149246364,0.0371781339732975,0.08729146823514294
1235591,9.766715035160173e-05,0.16470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__Pseudorhodoplanes,s__sinuspersici,0.057288751149246364,0.0371781339732975,0.08729146823514294
455432,9.766715035160173e-05,0.17941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__terpenica,0.057288751149246364,0.0371781339732975,0.08729146823514294
1526658,9.766715035160173e-05,0.17941176470588235,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__vaviloviae,0.057288751149246364,0.0371781339732975,0.08729146823514294
1813879,9.906239535662463e-05,0.17647058823529413,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. HKS19,0.058114940873988497,0.03783449515783788,0.08826902581872187
913,9.906239535662463e-05,0.16470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Nitrobacter,s__winogradskyi,0.058114940873988497,0.03783449515783788,0.08826902581872187
1842539,0.00010045764036164751,0.12941176470588237,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. RAC05,0.058941289846138556,0.03849229671924062,0.08924545796197275
28123,0.00010045764036164751,0.15294117647058825,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__asaccharolytica,0.058941289846138556,0.03849229671924062,0.08924545796197275
587753,0.00010185288536667039,0.17941176470588235,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__chlororaphis,0.05976779565517676,0.03915151289091247,0.09022078566431073
384,0.00010185288536667039,0.19705882352941176,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__leguminosarum,0.05976779565517676,0.03915151289091247,0.09022078566431073
217204,0.00010185288536667039,0.18529411764705883,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__insolitus,0.05976779565517676,0.03915151289091247,0.09022078566431073
157687,0.00010185288536667039,0.15,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__wadei,0.05976779565517676,0.03915151289091247,0.09022078566431073
28447,0.00010324813037169327,0.17647058823529413,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Clavibacter,s__michiganensis,0.060594455895212285,0.03981211866954313,0.09119502917102265
2653203,0.00010324813037169327,0.18235294117647058,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. CL5.1,0.060594455895212285,0.03981211866954313,0.09119502917102265
655307,0.00010324813037169327,0.15,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__sp. KEM232,0.060594455895212285,0.03981211866954313,0.09119502917102265
1327635,0.00010324813037169327,0.17941176470588235,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. Cra20,0.060594455895212285,0.03981211866954313,0.09119502917102265
106589,0.00010464337537671614,0.17941176470588235,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__,0.061421268164983056,0.040474089780984865,0.09216820800738669
38289,0.00010464337537671614,0.15294117647058825,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__jeikeium,0.061421268164983056,0.040474089780984865,0.09216820800738669
2518343,0.00010464337537671614,0.18823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Acidovorax,s__sp. JMULE5,0.061421268164983056,0.040474089780984865,0.09216820800738669
57493,0.00010603862038173904,0.1588235294117647,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__,0.06224823006785596,0.04113740264808032,0.09314034101084526
39956,0.00010603862038173904,0.14705882352941177,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__mesophilicum,0.06224823006785596,0.04113740264808032,0.09314034101084526
36845,0.00010603862038173904,0.18823529411764706,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__intestinale,0.06224823006785596,0.04113740264808032,0.09314034101084526
95486,0.00010603862038173904,0.19411764705882353,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__cenocepacia,0.06224823006785596,0.04113740264808032,0.09314034101084526
1586287,0.00010743386538676192,0.19117647058823528,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Lentzea,s__guizhouensis,0.06307533921182606,0.04180203436030267,0.09411144636136312
2666100,0.00010743386538676192,0.15588235294117647,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__brasiliensis,0.06307533921182606,0.04180203436030267,0.09411144636136312
1867715,0.00010743386538676192,0.1676470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. Tri-49,0.06307533921182606,0.04180203436030267,0.09411144636136312
1866325,0.00011022435539680768,0.16470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__sp. MG,0.06472998967817867,0.043135165840735276,0.09605064370648532
426117,0.00011022435539680768,0.19117647058823528,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__sp. 4-46,0.06472998967817867,0.043135165840735276,0.09605064370648532
270351,0.00011022435539680768,0.17647058823529413,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__aquaticum,0.06472998967817867,0.043135165840735276,0.09605064370648532
816,0.00011022435539680768,0.15294117647058825,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__,0.06472998967817867,0.043135165840735276,0.09605064370648532
546874,0.00011161960040183055,0.11176470588235295,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Friedmanniella,s__sagamiharensis,0.06555752623969058,0.0438036228707987,0.09701876902387391
1653479,0.00011301484540685344,0.1264705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__sp. PBTS 2,0.06638520052055774,0.04447331321982767,0.0979859333837565
2562284,0.00011301484540685344,0.19411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,s__sp. FHR47,0.06638520052055774,0.04447331321982767,0.0979859333837565
1262452,0.00011301484540685344,0.2,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. 769,0.06638520052055774,0.04447331321982767,0.0979859333837565
1775,0.00011441009041187633,0.17647058823529413,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__cookii,0.06721301015191228,0.045144216910413384,0.09895215207873694
33882,0.00011580533541689922,0.18823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__,0.06804095276951261,0.04581631448143057,0.09991743989428482
2759707,0.00011720058042192209,0.16470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sandaracinobacter,s__sp. M6,0.06886902601374278,0.046489586967407674,0.10088181112936395
2133944,0.00011720058042192209,0.16470588235294117,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp. E39,0.06886902601374278,0.046489586967407674,0.10088181112936395
71999,0.00011720058042192209,0.16470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__palustris,0.06886902601374278,0.046489586967407674,0.10088181112936395
305,0.00011720058042192209,0.2,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,s__solanacearum,0.06886902601374278,0.046489586967407674,0.10088181112936395
1609977,0.00011720058042192209,0.17647058823529413,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__hengshuiensis,0.06886902601374278,0.046489586967407674,0.10088181112936395
1282,0.00011859582542694497,0.19117647058823528,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__epidermidis,0.0696972275296125,0.047164015878954184,0.10184527961600492
1716,0.00011999107043196784,0.2,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__,0.07052555496675561,0.0478395831841782,0.10280785873788484
1828,0.00011999107043196784,0.1323529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__fascians,0.07052555496675561,0.0478395831841782,0.10280785873788484
546,0.00012138631543699074,0.14705882352941177,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__freundii,0.0713540059794312,0.048516271291036396,0.10376956144797922
80865,0.00012278156044201363,0.17352941176470588,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Delftia,s__,0.0721825782265213,0.04919406303055561,0.10473040028533608
57037,0.0001241768054470365,0.19117647058823528,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__zeae,0.07301126937153124,0.049872941640878354,0.10569038739103107
1843368,0.00012557205045205937,0.19117647058823528,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__sp. RAC03,0.07384007708258933,0.050552890752081,0.1066495345233486
1750,0.00012696729545708227,0.17647058823529413,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Pseudopropionibacterium,s__propionicum,0.07466899903244528,0.05123389437171866,0.10760785307223392
34073,0.00012696729545708227,0.2323529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__paradoxus,0.07466899903244528,0.05123389437171866,0.10760785307223392
1427356,0.00012696729545708227,0.22058823529411764,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__nitrativorans,0.07466899903244528,0.05123389437171866,0.10760785307223392
1047172,0.00012836254046210514,0.22058823529411764,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__sp. CS682,0.07549803289847057,0.05191593687105742,0.10856535407306156
32207,0.00012836254046210514,0.17941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__,0.07549803289847057,0.05191593687105742,0.10856535407306156
653931,0.00012836254046210514,0.2088235294117647,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__alpina,0.07549803289847057,0.05191593687105742,0.10856535407306156
2547601,0.00012975778546712804,0.17647058823529413,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Porphyrobacter,s__sp. YT40,0.07632717636265707,0.052599002971951296,0.10952204821975561
945844,0.00012975778546712804,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__oculi,0.07632717636265707,0.052599002971951296,0.10952204821975561
329,0.0001311530304721509,0.16176470588235295,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,s__pickettii,0.07715642711161641,0.053283077734329484,0.11047794587730138
839,0.0001311530304721509,0.17058823529411765,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__ruminicola,0.07715642711161641,0.053283077734329484,0.11047794587730138
1268,0.00013394352048219668,0.18823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__,s__,0.07881524123339623,0.05465419510255057,0.11238739161127007
119060,0.00013394352048219668,0.22941176470588234,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__,s__,0.07881524123339623,0.05465419510255057,0.11238739161127007
367477,0.00013533876548721955,0.2411764705882353,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. XT11,0.07964480000253338,0.05534120941387702,0.11334095887770915
85023,0.00013533876548721955,0.21176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__,s__,0.07964480000253338,0.05534120941387702,0.11334095887770915
1882747,0.00013533876548721955,0.20588235294117646,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Afipia,s__sp. GAS231,0.07964480000253338,0.05534120941387702,0.11334095887770915
824,0.00013673401049224242,0.19411764705882353,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__gracilis,0.08047445684907473,0.05602917577637802,0.11429376805630519
266779,0.00013812925549726532,0.2088235294117647,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Chelativorans,s__sp. BNC1,0.08130420948272044,0.05671808077172395,0.11524582803596338
416273,0.00013812925549726532,0.18529411764705883,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Natronomonas,s__moolapensis,0.08130420948272044,0.05671808077172395,0.11524582803596338
1758194,0.00013812925549726532,0.20588235294117646,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__sp. AONIH1,0.08130420948272044,0.05671808077172395,0.11524582803596338
